Date,Created_at
85/11/22,2019-09-20 23:46:46.305793
85/11/23,2019-09-20 23:46:46.310510
85/11/25,2019-09-20 23:46:46.313860
85/11/26,2019-09-20 23:46:46.318360
85/11/27,2019-09-20 23:46:46.322378
85/11/28,2019-09-20 23:46:46.326860
85/11/29,2019-09-20 23:46:46.330702
85/11/30,2019-09-20 23:46:46.334092
85/12/02,2019-09-20 23:46:46.337099
85/12/03,2019-09-20 23:46:46.339401
85/12/04,2019-09-20 23:46:46.343253
85/12/05,2019-09-20 23:46:46.349005
85/12/06,2019-09-20 23:46:46.353113
85/12/07,2019-09-20 23:46:46.357670
85/12/09,2019-09-20 23:46:46.362015
85/12/10,2019-09-20 23:46:46.366125
85/12/11,2019-09-20 23:46:46.368751
85/12/12,2019-09-20 23:46:46.370660
85/12/13,2019-09-20 23:46:46.372643
85/12/14,2019-09-20 23:46:46.375448
85/12/16,2019-09-20 23:46:46.377720
85/12/17,2019-09-20 23:46:46.379842
85/12/18,2019-09-20 23:46:46.382611
85/12/19,2019-09-20 23:46:46.385068
85/12/20,2019-09-20 23:46:46.386730
85/12/21,2019-09-20 23:46:46.388367
85/12/23,2019-09-20 23:46:46.390784
85/12/24,2019-09-20 23:46:46.392644
85/12/26,2019-09-20 23:46:46.394584
85/12/27,2019-09-20 23:46:46.396376
85/12/28,2019-09-20 23:46:46.398715
85/12/30,2019-09-20 23:46:46.401266
85/12/31,2019-09-20 23:46:46.405106
86/01/04,2019-09-20 23:46:46.412352
86/01/06,2019-09-20 23:46:46.417763
86/01/07,2019-09-20 23:46:46.420031
86/01/08,2019-09-20 23:46:46.422381
86/01/09,2019-09-20 23:46:46.425182
86/01/10,2019-09-20 23:46:46.427309
86/01/11,2019-09-20 23:46:46.429647
86/01/13,2019-09-20 23:46:46.432612
86/01/14,2019-09-20 23:46:46.434851
86/01/15,2019-09-20 23:46:46.436672
86/01/16,2019-09-20 23:46:46.438944
86/01/17,2019-09-20 23:46:46.441684
86/01/18,2019-09-20 23:46:46.444049
86/01/20,2019-09-20 23:46:46.445968
86/01/21,2019-09-20 23:46:46.449621
86/01/22,2019-09-20 23:46:46.453994
86/01/23,2019-09-20 23:46:46.462423
86/01/24,2019-09-20 23:46:46.470903
86/01/25,2019-09-20 23:46:46.478528
86/01/27,2019-09-20 23:46:46.483677
86/01/28,2019-09-20 23:46:46.487229
86/01/29,2019-09-20 23:46:46.490652
86/01/30,2019-09-20 23:46:46.493895
86/01/31,2019-09-20 23:46:46.500406
86/02/01,2019-09-20 23:46:46.504772
86/02/03,2019-09-20 23:46:46.508893
86/02/11,2019-09-20 23:46:46.512949
86/02/12,2019-09-20 23:46:46.517535
86/02/13,2019-09-20 23:46:46.525782
86/02/14,2019-09-20 23:46:46.530176
86/02/15,2019-09-20 23:46:46.533379
86/02/17,2019-09-20 23:46:46.536521
86/02/18,2019-09-20 23:46:46.539591
86/02/19,2019-09-20 23:46:46.542051
86/02/20,2019-09-20 23:46:46.545088
86/02/21,2019-09-20 23:46:46.547716
86/02/22,2019-09-20 23:46:46.551077
86/02/24,2019-09-20 23:46:46.554353
86/02/25,2019-09-20 23:46:46.559056
86/02/26,2019-09-20 23:46:46.562752
86/02/27,2019-09-20 23:46:46.566494
86/02/28,2019-09-20 23:46:46.569730
86/03/01,2019-09-20 23:46:46.572938
86/03/03,2019-09-20 23:46:46.575989
86/03/04,2019-09-20 23:46:46.579395
86/03/05,2019-09-20 23:46:46.583146
86/03/06,2019-09-20 23:46:46.587458
86/03/07,2019-09-20 23:46:46.592010
86/03/08,2019-09-20 23:46:46.595095
86/03/10,2019-09-20 23:46:46.597763
86/03/11,2019-09-20 23:46:46.601857
86/03/12,2019-09-20 23:46:46.605607
86/03/13,2019-09-20 23:46:46.610310
86/03/14,2019-09-20 23:46:46.613509
86/03/15,2019-09-20 23:46:46.617328
86/03/17,2019-09-20 23:46:46.620628
86/03/18,2019-09-20 23:46:46.635606
86/03/19,2019-09-20 23:46:46.637830
86/03/20,2019-09-20 23:46:46.640888
86/03/21,2019-09-20 23:46:46.643181
86/03/22,2019-09-20 23:46:46.646507
86/03/24,2019-09-20 23:46:46.649505
86/03/25,2019-09-20 23:46:46.653459
86/03/26,2019-09-20 23:46:46.658452
86/03/27,2019-09-20 23:46:46.662168
86/03/28,2019-09-20 23:46:46.665657
86/03/31,2019-09-20 23:46:46.670051
86/04/01,2019-09-20 23:46:46.673926
86/04/02,2019-09-20 23:46:46.677430
86/04/03,2019-09-20 23:46:46.681376
86/04/07,2019-09-20 23:46:46.685616
86/04/08,2019-09-20 23:46:46.689573
86/04/09,2019-09-20 23:46:46.693419
86/04/10,2019-09-20 23:46:46.696961
86/04/11,2019-09-20 23:46:46.700984
86/04/12,2019-09-20 23:46:46.704613
86/04/14,2019-09-20 23:46:46.708638
86/04/15,2019-09-20 23:46:46.711833
86/04/16,2019-09-20 23:46:46.714848
86/04/17,2019-09-20 23:46:46.718228
86/04/18,2019-09-20 23:46:46.721577
86/04/19,2019-09-20 23:46:46.726026
86/04/21,2019-09-20 23:46:46.729958
86/04/22,2019-09-20 23:46:46.734922
86/04/23,2019-09-20 23:46:46.738153
86/04/24,2019-09-20 23:46:46.743132
86/04/25,2019-09-20 23:46:46.746258
86/04/26,2019-09-20 23:46:46.749240
86/04/28,2019-09-20 23:46:46.752345
86/04/29,2019-09-20 23:46:46.755669
86/04/30,2019-09-20 23:46:46.759905
86/05/02,2019-09-20 23:46:46.763059
86/05/03,2019-09-20 23:46:46.766554
86/05/05,2019-09-20 23:46:46.770647
86/05/06,2019-09-20 23:46:46.774700
86/05/07,2019-09-20 23:46:46.778813
86/05/08,2019-09-20 23:46:46.781695
86/05/09,2019-09-20 23:46:46.785506
86/05/10,2019-09-20 23:46:46.788022
86/05/12,2019-09-20 23:46:46.791536
86/05/13,2019-09-20 23:46:46.795017
86/05/14,2019-09-20 23:46:46.798436
86/05/15,2019-09-20 23:46:46.801677
86/05/16,2019-09-20 23:46:46.805278
86/05/17,2019-09-20 23:46:46.809107
86/05/19,2019-09-20 23:46:46.812438
86/05/20,2019-09-20 23:46:46.815601
86/05/21,2019-09-20 23:46:46.818432
86/05/22,2019-09-20 23:46:46.822256
86/05/23,2019-09-20 23:46:46.825345
86/05/24,2019-09-20 23:46:46.827665
86/05/26,2019-09-20 23:46:46.830337
86/05/27,2019-09-20 23:46:46.833435
86/05/28,2019-09-20 23:46:46.835827
86/05/29,2019-09-20 23:46:46.837788
86/05/30,2019-09-20 23:46:46.840661
86/05/31,2019-09-20 23:46:46.843787
86/06/02,2019-09-20 23:46:46.847175
86/06/03,2019-09-20 23:46:46.850241
86/06/04,2019-09-20 23:46:46.853813
86/06/05,2019-09-20 23:46:46.857652
86/06/06,2019-09-20 23:46:46.861051
86/06/07,2019-09-20 23:46:46.864868
86/06/10,2019-09-20 23:46:46.869124
86/06/11,2019-09-20 23:46:46.873332
86/06/12,2019-09-20 23:46:46.877020
86/06/13,2019-09-20 23:46:46.884549
86/06/14,2019-09-20 23:46:46.887975
86/06/16,2019-09-20 23:46:46.891237
86/06/17,2019-09-20 23:46:46.894982
86/06/18,2019-09-20 23:46:46.897993
86/06/19,2019-09-20 23:46:46.901334
86/06/20,2019-09-20 23:46:46.905124
86/06/21,2019-09-20 23:46:46.909018
86/06/23,2019-09-20 23:46:46.912496
86/06/24,2019-09-20 23:46:46.915908
86/06/25,2019-09-20 23:46:46.919113
86/06/26,2019-09-20 23:46:46.922631
86/06/27,2019-09-20 23:46:46.925943
86/06/28,2019-09-20 23:46:46.928904
86/06/30,2019-09-20 23:46:46.932042
86/07/02,2019-09-20 23:46:46.935438
86/07/03,2019-09-20 23:46:46.938722
86/07/04,2019-09-20 23:46:46.942098
86/07/05,2019-09-20 23:46:46.946294
86/07/07,2019-09-20 23:46:46.950180
86/07/08,2019-09-20 23:46:46.954144
86/07/09,2019-09-20 23:46:46.957724
86/07/10,2019-09-20 23:46:46.961409
86/07/11,2019-09-20 23:46:46.964493
86/07/12,2019-09-20 23:46:46.967292
86/07/14,2019-09-20 23:46:46.970380
86/07/15,2019-09-20 23:46:46.973261
86/07/16,2019-09-20 23:46:46.977762
86/07/17,2019-09-20 23:46:46.982672
86/07/18,2019-09-20 23:46:46.994677
86/07/19,2019-09-20 23:46:46.999011
86/07/21,2019-09-20 23:46:47.002055
86/07/22,2019-09-20 23:46:47.005328
86/07/23,2019-09-20 23:46:47.009213
86/07/24,2019-09-20 23:46:47.012445
86/07/25,2019-09-20 23:46:47.016948
86/07/26,2019-09-20 23:46:47.021314
86/07/28,2019-09-20 23:46:47.024544
86/07/29,2019-09-20 23:46:47.028286
86/07/30,2019-09-20 23:46:47.031680
86/07/31,2019-09-20 23:46:47.034709
86/08/01,2019-09-20 23:46:47.037792
86/08/02,2019-09-20 23:46:47.041128
86/08/04,2019-09-20 23:46:47.044215
86/08/05,2019-09-20 23:46:47.048359
86/08/06,2019-09-20 23:46:47.053044
86/08/07,2019-09-20 23:46:47.057385
86/08/08,2019-09-20 23:46:47.061439
86/08/09,2019-09-20 23:46:47.065700
86/08/11,2019-09-20 23:46:47.070528
86/08/12,2019-09-20 23:46:47.073968
86/08/13,2019-09-20 23:46:47.079413
86/08/14,2019-09-20 23:46:47.084435
86/08/15,2019-09-20 23:46:47.093318
86/08/16,2019-09-20 23:46:47.097300
86/08/19,2019-09-20 23:46:47.104267
86/08/20,2019-09-20 23:46:47.111191
86/08/21,2019-09-20 23:46:47.118573
86/08/22,2019-09-20 23:46:47.129612
86/08/23,2019-09-20 23:46:47.134571
86/08/25,2019-09-20 23:46:47.137791
86/08/26,2019-09-20 23:46:47.141866
86/08/27,2019-09-20 23:46:47.145238
86/08/28,2019-09-20 23:46:47.148647
86/08/30,2019-09-20 23:46:47.151937
86/09/01,2019-09-20 23:46:47.156025
86/09/02,2019-09-20 23:46:47.159155
86/09/03,2019-09-20 23:46:47.162342
86/09/04,2019-09-20 23:46:47.165943
86/09/05,2019-09-20 23:46:47.168171
86/09/06,2019-09-20 23:46:47.170730
86/09/08,2019-09-20 23:46:47.174990
86/09/09,2019-09-20 23:46:47.178193
86/09/10,2019-09-20 23:46:47.181904
86/09/11,2019-09-20 23:46:47.185811
86/09/12,2019-09-20 23:46:47.188256
86/09/13,2019-09-20 23:46:47.190322
86/09/15,2019-09-20 23:46:47.193091
86/09/17,2019-09-20 23:46:47.195110
86/09/18,2019-09-20 23:46:47.197051
86/09/19,2019-09-20 23:46:47.199721
86/09/20,2019-09-20 23:46:47.208494
86/09/22,2019-09-20 23:46:47.213226
86/09/23,2019-09-20 23:46:47.218286
86/09/24,2019-09-20 23:46:47.221099
86/09/25,2019-09-20 23:46:47.224978
86/09/26,2019-09-20 23:46:47.228630
86/09/27,2019-09-20 23:46:47.231081
86/09/30,2019-09-20 23:46:47.235014
86/10/01,2019-09-20 23:46:47.238052
86/10/02,2019-09-20 23:46:47.245253
86/10/03,2019-09-20 23:46:47.251798
86/10/04,2019-09-20 23:46:47.255828
86/10/06,2019-09-20 23:46:47.262444
86/10/07,2019-09-20 23:46:47.267681
86/10/08,2019-09-20 23:46:47.271950
86/10/09,2019-09-20 23:46:47.276061
86/10/13,2019-09-20 23:46:47.279324
86/10/14,2019-09-20 23:46:47.283966
86/10/15,2019-09-20 23:46:47.286518
86/10/16,2019-09-20 23:46:47.289331
86/10/17,2019-09-20 23:46:47.293775
86/10/18,2019-09-20 23:46:47.296755
86/10/20,2019-09-20 23:46:47.300725
86/10/21,2019-09-20 23:46:47.305569
86/10/22,2019-09-20 23:46:47.316296
86/10/23,2019-09-20 23:46:47.320398
86/10/24,2019-09-20 23:46:47.326265
86/10/27,2019-09-20 23:46:47.333900
86/10/28,2019-09-20 23:46:47.338597
86/10/29,2019-09-20 23:46:47.346672
86/10/30,2019-09-20 23:46:47.351953
86/11/03,2019-09-20 23:46:47.358928
86/11/04,2019-09-20 23:46:47.367075
86/11/05,2019-09-20 23:46:47.395355
86/11/06,2019-09-20 23:46:47.402893
86/11/07,2019-09-20 23:46:47.407376
86/11/08,2019-09-20 23:46:47.416430
86/11/10,2019-09-20 23:46:47.419752
86/11/11,2019-09-20 23:46:47.423053
86/11/13,2019-09-20 23:46:47.427690
86/11/14,2019-09-20 23:46:47.439907
86/11/15,2019-09-20 23:46:47.447319
86/11/17,2019-09-20 23:46:47.455020
86/11/18,2019-09-20 23:46:47.461467
86/11/19,2019-09-20 23:46:47.468366
86/11/20,2019-09-20 23:46:47.474104
86/11/21,2019-09-20 23:46:47.481822
86/11/22,2019-09-20 23:46:47.488172
86/11/24,2019-09-20 23:46:47.500298
86/11/25,2019-09-20 23:46:47.504523
86/11/26,2019-09-20 23:46:47.510015
86/11/27,2019-09-20 23:46:47.514508
86/11/28,2019-09-20 23:46:47.518611
86/12/01,2019-09-20 23:46:47.523492
86/12/02,2019-09-20 23:46:47.533115
86/12/03,2019-09-20 23:46:47.536164
86/12/04,2019-09-20 23:46:47.542625
86/12/05,2019-09-20 23:46:47.547537
86/12/06,2019-09-20 23:46:47.555898
86/12/08,2019-09-20 23:46:47.565898
86/12/09,2019-09-20 23:46:47.569765
86/12/10,2019-09-20 23:46:47.574151
86/12/11,2019-09-20 23:46:47.577138
86/12/12,2019-09-20 23:46:47.580160
86/12/13,2019-09-20 23:46:47.584657
86/12/15,2019-09-20 23:46:47.588331
86/12/16,2019-09-20 23:46:47.591587
86/12/17,2019-09-20 23:46:47.595396
86/12/18,2019-09-20 23:46:47.599651
86/12/19,2019-09-20 23:46:47.610878
86/12/20,2019-09-20 23:46:47.622527
86/12/22,2019-09-20 23:46:47.629020
86/12/23,2019-09-20 23:46:47.634249
86/12/24,2019-09-20 23:46:47.637233
86/12/26,2019-09-20 23:46:47.641117
86/12/27,2019-09-20 23:46:47.645104
86/12/29,2019-09-20 23:46:47.648576
86/12/30,2019-09-20 23:46:47.653396
86/12/31,2019-09-20 23:46:47.658064
87/01/03,2019-09-20 23:46:47.662699
87/01/05,2019-09-20 23:46:47.668007
87/01/06,2019-09-20 23:46:47.671921
87/01/07,2019-09-20 23:46:47.676760
87/01/08,2019-09-20 23:46:47.680679
87/01/09,2019-09-20 23:46:47.685083
87/01/12,2019-09-20 23:46:47.687283
87/01/13,2019-09-20 23:46:47.689329
87/01/14,2019-09-20 23:46:47.691593
87/01/15,2019-09-20 23:46:47.693307
87/01/16,2019-09-20 23:46:47.694900
87/01/17,2019-09-20 23:46:47.696807
87/01/19,2019-09-20 23:46:47.699154
87/01/20,2019-09-20 23:46:47.701161
87/01/21,2019-09-20 23:46:47.705528
87/01/22,2019-09-20 23:46:47.709303
87/02/02,2019-09-20 23:46:47.716005
87/02/03,2019-09-20 23:46:47.720034
87/02/04,2019-09-20 23:46:47.727841
87/02/05,2019-09-20 23:46:47.732164
87/02/06,2019-09-20 23:46:47.736691
87/02/07,2019-09-20 23:46:47.740771
87/02/09,2019-09-20 23:46:47.744377
87/02/10,2019-09-20 23:46:47.747048
87/02/11,2019-09-20 23:46:47.752167
87/02/12,2019-09-20 23:46:47.756110
87/02/13,2019-09-20 23:46:47.760872
87/02/16,2019-09-20 23:46:47.766216
87/02/17,2019-09-20 23:46:47.769257
87/02/18,2019-09-20 23:46:47.772083
87/02/19,2019-09-20 23:46:47.776384
87/02/20,2019-09-20 23:46:47.779967
87/02/21,2019-09-20 23:46:47.784147
87/02/23,2019-09-20 23:46:47.787047
87/02/24,2019-09-20 23:46:47.790978
87/02/25,2019-09-20 23:46:47.793894
87/02/26,2019-09-20 23:46:47.798051
87/02/27,2019-09-20 23:46:47.803042
87/03/02,2019-09-20 23:46:47.811166
87/03/03,2019-09-20 23:46:47.817009
87/03/04,2019-09-20 23:46:47.820508
87/03/05,2019-09-20 23:46:47.823398
87/03/06,2019-09-20 23:46:47.826414
87/03/07,2019-09-20 23:46:47.829356
87/03/09,2019-09-20 23:46:47.833226
87/03/10,2019-09-20 23:46:47.836151
87/03/11,2019-09-20 23:46:47.840146
87/03/12,2019-09-20 23:46:47.843492
87/03/13,2019-09-20 23:46:47.849105
87/03/16,2019-09-20 23:46:47.852902
87/03/17,2019-09-20 23:46:47.857854
87/03/18,2019-09-20 23:46:47.861275
87/03/19,2019-09-20 23:46:47.866751
87/03/20,2019-09-20 23:46:47.870623
87/03/21,2019-09-20 23:46:47.873958
87/03/23,2019-09-20 23:46:47.877166
87/03/24,2019-09-20 23:46:47.880396
87/03/25,2019-09-20 23:46:47.884397
87/03/26,2019-09-20 23:46:47.888226
87/03/27,2019-09-20 23:46:47.891996
87/03/30,2019-09-20 23:46:47.896080
87/03/31,2019-09-20 23:46:47.900733
87/04/01,2019-09-20 23:46:47.906206
87/04/02,2019-09-20 23:46:47.910216
87/04/03,2019-09-20 23:46:47.916823
87/04/04,2019-09-20 23:46:47.921220
87/04/07,2019-09-20 23:46:47.925078
87/04/08,2019-09-20 23:46:47.930071
87/04/09,2019-09-20 23:46:47.935631
87/04/10,2019-09-20 23:46:47.942719
87/04/13,2019-09-20 23:46:47.946770
87/04/14,2019-09-20 23:46:47.951371
87/04/15,2019-09-20 23:46:47.958899
87/04/16,2019-09-20 23:46:47.963876
87/04/17,2019-09-20 23:46:47.968786
87/04/18,2019-09-20 23:46:47.971150
87/04/20,2019-09-20 23:46:47.974722
87/04/21,2019-09-20 23:46:47.977884
87/04/22,2019-09-20 23:46:47.982581
87/04/23,2019-09-20 23:46:47.991921
87/04/24,2019-09-20 23:46:47.997167
87/04/27,2019-09-20 23:46:48.015742
87/04/28,2019-09-20 23:46:48.019861
87/04/29,2019-09-20 23:46:48.024268
87/04/30,2019-09-20 23:46:48.027595
87/05/02,2019-09-20 23:46:48.031675
87/05/04,2019-09-20 23:46:48.035542
87/05/05,2019-09-20 23:46:48.044255
87/05/06,2019-09-20 23:46:48.051274
87/05/07,2019-09-20 23:46:48.055427
87/05/08,2019-09-20 23:46:48.059068
87/05/11,2019-09-20 23:46:48.063336
87/05/12,2019-09-20 23:46:48.068372
87/05/13,2019-09-20 23:46:48.072462
87/05/14,2019-09-20 23:46:48.076299
87/05/15,2019-09-20 23:46:48.080765
87/05/16,2019-09-20 23:46:48.087781
87/05/18,2019-09-20 23:46:48.094748
87/05/19,2019-09-20 23:46:48.101222
87/05/20,2019-09-20 23:46:48.106107
87/05/21,2019-09-20 23:46:48.113636
87/05/22,2019-09-20 23:46:48.120901
87/05/25,2019-09-20 23:46:48.127650
87/05/26,2019-09-20 23:46:48.131353
87/05/27,2019-09-20 23:46:48.136281
87/05/28,2019-09-20 23:46:48.140906
87/05/29,2019-09-20 23:46:48.148886
87/06/01,2019-09-20 23:46:48.155052
87/06/02,2019-09-20 23:46:48.163839
87/06/03,2019-09-20 23:46:48.168001
87/06/04,2019-09-20 23:46:48.171875
87/06/05,2019-09-20 23:46:48.175311
87/06/06,2019-09-20 23:46:48.177021
87/06/08,2019-09-20 23:46:48.179010
87/06/09,2019-09-20 23:46:48.181194
87/06/10,2019-09-20 23:46:48.184188
87/06/11,2019-09-20 23:46:48.185991
87/06/12,2019-09-20 23:46:48.187839
87/06/15,2019-09-20 23:46:48.190941
87/06/16,2019-09-20 23:46:48.192895
87/06/17,2019-09-20 23:46:48.195127
87/06/18,2019-09-20 23:46:48.197843
87/06/19,2019-09-20 23:46:48.221459
87/06/20,2019-09-20 23:46:48.226308
87/06/22,2019-09-20 23:46:48.229201
87/06/23,2019-09-20 23:46:48.233869
87/06/24,2019-09-20 23:46:48.237029
87/06/25,2019-09-20 23:46:48.242518
87/06/26,2019-09-20 23:46:48.268573
87/06/29,2019-09-20 23:46:48.275831
87/06/30,2019-09-20 23:46:48.280168
87/07/02,2019-09-20 23:46:48.285689
87/07/03,2019-09-20 23:46:48.288799
87/07/04,2019-09-20 23:46:48.292476
87/07/06,2019-09-20 23:46:48.295530
87/07/07,2019-09-20 23:46:48.300666
87/07/08,2019-09-20 23:46:48.304768
87/07/09,2019-09-20 23:46:48.309362
87/07/10,2019-09-20 23:46:48.313221
87/07/13,2019-09-20 23:46:48.318309
87/07/14,2019-09-20 23:46:48.324681
87/07/15,2019-09-20 23:46:48.329358
87/07/16,2019-09-20 23:46:48.336568
87/07/17,2019-09-20 23:46:48.344691
87/07/18,2019-09-20 23:46:48.350122
87/07/20,2019-09-20 23:46:48.353808
87/07/21,2019-09-20 23:46:48.359622
87/07/22,2019-09-20 23:46:48.363601
87/07/23,2019-09-20 23:46:48.368651
87/07/24,2019-09-20 23:46:48.370993
87/07/27,2019-09-20 23:46:48.374624
87/07/28,2019-09-20 23:46:48.378004
87/07/29,2019-09-20 23:46:48.383940
87/07/30,2019-09-20 23:46:48.387715
87/07/31,2019-09-20 23:46:48.400076
87/08/01,2019-09-20 23:46:48.404710
87/08/03,2019-09-20 23:46:48.420067
87/08/04,2019-09-20 23:46:48.423074
87/08/05,2019-09-20 23:46:48.427349
87/08/06,2019-09-20 23:46:48.429906
87/08/07,2019-09-20 23:46:48.434184
87/08/10,2019-09-20 23:46:48.437790
87/08/11,2019-09-20 23:46:48.444347
87/08/12,2019-09-20 23:46:48.447986
87/08/13,2019-09-20 23:46:48.453234
87/08/14,2019-09-20 23:46:48.456653
87/08/15,2019-09-20 23:46:48.461931
87/08/17,2019-09-20 23:46:48.468116
87/08/18,2019-09-20 23:46:48.473008
87/08/19,2019-09-20 23:46:48.476503
87/08/20,2019-09-20 23:46:48.481126
87/08/21,2019-09-20 23:46:48.485395
87/08/24,2019-09-20 23:46:48.487841
87/08/25,2019-09-20 23:46:48.490634
87/08/26,2019-09-20 23:46:48.494466
87/08/27,2019-09-20 23:46:48.496856
87/08/28,2019-09-20 23:46:48.502039
87/08/29,2019-09-20 23:46:48.505313
87/08/31,2019-09-20 23:46:48.510586
87/09/01,2019-09-20 23:46:48.515360
87/09/02,2019-09-20 23:46:48.520601
87/09/03,2019-09-20 23:46:48.523705
87/09/04,2019-09-20 23:46:48.528854
87/09/05,2019-09-20 23:46:48.535556
87/09/07,2019-09-20 23:46:48.539045
87/09/08,2019-09-20 23:46:48.544114
87/09/09,2019-09-20 23:46:48.548499
87/09/10,2019-09-20 23:46:48.555419
87/09/11,2019-09-20 23:46:48.561626
87/09/14,2019-09-20 23:46:48.565030
87/09/15,2019-09-20 23:46:48.569344
87/09/16,2019-09-20 23:46:48.572556
87/09/17,2019-09-20 23:46:48.576453
87/09/18,2019-09-20 23:46:48.580251
87/09/19,2019-09-20 23:46:48.585108
87/09/21,2019-09-20 23:46:48.592574
87/09/22,2019-09-20 23:46:48.596682
87/09/23,2019-09-20 23:46:48.600298
87/09/24,2019-09-20 23:46:48.604644
87/09/25,2019-09-20 23:46:48.609324
87/09/28,2019-09-20 23:46:48.614027
87/09/29,2019-09-20 23:46:48.618994
87/09/30,2019-09-20 23:46:48.621906
87/10/01,2019-09-20 23:46:48.624873
87/10/02,2019-09-20 23:46:48.628197
87/10/03,2019-09-20 23:46:48.630539
87/10/06,2019-09-20 23:46:48.634989
87/10/07,2019-09-20 23:46:48.638002
87/10/08,2019-09-20 23:46:48.641228
87/10/09,2019-09-20 23:46:48.644767
87/10/12,2019-09-20 23:46:48.649391
87/10/13,2019-09-20 23:46:48.653672
87/10/14,2019-09-20 23:46:48.658665
87/10/15,2019-09-20 23:46:48.661958
87/10/17,2019-09-20 23:46:48.666960
87/10/19,2019-09-20 23:46:48.670207
87/10/20,2019-09-20 23:46:48.673475
87/10/21,2019-09-20 23:46:48.678131
87/10/22,2019-09-20 23:46:48.680726
87/10/23,2019-09-20 23:46:48.688253
87/10/26,2019-09-20 23:46:48.693885
87/10/27,2019-09-20 23:46:48.698949
87/10/28,2019-09-20 23:46:48.706581
87/10/29,2019-09-20 23:46:48.721350
87/10/30,2019-09-20 23:46:48.746983
87/10/31,2019-09-20 23:46:48.752283
87/11/02,2019-09-20 23:46:48.756756
87/11/03,2019-09-20 23:46:48.763359
87/11/04,2019-09-20 23:46:48.774672
87/11/05,2019-09-20 23:46:48.780854
87/11/06,2019-09-20 23:46:48.785450
87/11/07,2019-09-20 23:46:48.790197
87/11/09,2019-09-20 23:46:48.793377
87/11/10,2019-09-20 23:46:48.798058
87/11/11,2019-09-20 23:46:48.803697
87/11/13,2019-09-20 23:46:48.809553
87/11/16,2019-09-20 23:46:48.813763
87/11/17,2019-09-20 23:46:48.818266
87/11/18,2019-09-20 23:46:48.822950
87/11/19,2019-09-20 23:46:48.826787
87/11/20,2019-09-20 23:46:48.829724
87/11/21,2019-09-20 23:46:48.832452
87/11/23,2019-09-20 23:46:48.834718
87/11/24,2019-09-20 23:46:48.837809
87/11/25,2019-09-20 23:46:48.846743
87/11/26,2019-09-20 23:46:48.855004
87/11/27,2019-09-20 23:46:48.868648
87/11/30,2019-09-20 23:46:48.872596
87/12/01,2019-09-20 23:46:48.875919
87/12/02,2019-09-20 23:46:48.879409
87/12/03,2019-09-20 23:46:48.883534
87/12/04,2019-09-20 23:46:48.889100
87/12/07,2019-09-20 23:46:48.901947
87/12/08,2019-09-20 23:46:48.905698
87/12/09,2019-09-20 23:46:48.910499
87/12/10,2019-09-20 23:46:48.913644
87/12/11,2019-09-20 23:46:48.916616
87/12/14,2019-09-20 23:46:48.920366
87/12/15,2019-09-20 23:46:48.923657
87/12/16,2019-09-20 23:46:48.926890
87/12/17,2019-09-20 23:46:48.931314
87/12/18,2019-09-20 23:46:48.934725
87/12/19,2019-09-20 23:46:48.938241
