公司代號,利息淨收益,利息以外淨損益,呆帳費用及保證責任準備提存（各項提存）,營業費用,繼續營業單位稅前淨利（淨損）,所得稅（費用）利益,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅利益（費用）,繼續營業單位本期淨利（淨損）,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,本期綜合損益總額,淨利（淨損）歸屬於共同控制下前手權益,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,所得稅費用（利益）,其他綜合損益（淨額）,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,利息以外淨收益,淨收益,呆帳費用及保證責任準備提存,保險負債準備淨變動,繼續營業單位稅前損益,繼續營業單位稅前純益（純損）,繼續營業單位本期純益（純損）,其他綜合損益（稅後淨額）,收入,支出,其他綜合損益,年份,季度,公司名稱
1795,,,,75776.0,,,,,,,,,,,,,30085.0,,,0.52,,,,,29881.0,,29483.0,29483.0,,30085.0,,159780.0,51145.0,108635.0,,,108635.0,,32859.0,-2978.0,398.0,602.0,29483.0,,,,,,,,,,,,,,,美時製藥
1799,,,,22478.0,,,,,,,,,,,,,-20426.0,,,-0.73,,,,,-23026.0,,-23115.0,-23115.0,,-20426.0,,21561.0,23478.0,-1917.0,,,-1917.0,,-24395.0,1369.0,89.0,2689.0,-23115.0,0.0,,,,,,,,,,,,,,易威
1813,,,,26026.0,,,,,,,,,,,,,34258.0,,0.0,0.79,,,,,37482.0,,33157.0,33157.0,,34258.0,,124942.0,80101.0,44841.0,,,44841.0,,18815.0,18667.0,4325.0,1101.0,33157.0,0.0,,,,,,,,,,,,,,寶利徠
1815,,,,112728.0,,,,,,,,,,,,,77893.0,,,0.2,,,,,66076.0,,66779.0,66779.0,,77893.0,,1106251.0,970936.0,135315.0,,,135315.0,,22587.0,43489.0,-703.0,11114.0,66779.0,,,,,,,,,,,,,,,富喬工業
2035,,,,89735.0,,,,,,,,,,,,,-78423.0,,-4063.0,-0.23,,,,,-83502.0,,-83538.0,-83538.0,,-82486.0,,4898111.0,4885097.0,13014.0,,,13014.0,,-76721.0,-6781.0,36.0,1052.0,-78767.0,-4771.0,,,,,,,,,,,,,,唐榮公司
2061,,,,19166.0,,,,,,,,,,,,,-7427.0,,-107.0,-0.18,,,,,-7529.0,,-7534.0,-7534.0,,-7534.0,,525224.0,503115.0,22109.0,,,22109.0,,2943.0,-10472.0,5.0,,-7427.0,-107.0,,,,,,,,,,,,,,風青
2063,,,,24072.0,,,,,,,,,,,,,28047.0,,,0.67,,,,,31308.0,,27606.0,27606.0,,28047.0,,129964.0,102083.0,27881.0,,,27881.0,,3809.0,27499.0,3702.0,441.0,27606.0,,,,,,,,,,,,,,,世鎧
2066,,,,28981.0,,,,,,,,,,,,,,,,1.03,,,,,36675.0,,30805.0,30805.0,,30805.0,,220737.0,165406.0,55331.0,,,55331.0,,26350.0,10325.0,5870.0,,,,,,,,,,,,,,,,,世德
2221,,,,28920.0,,,,,,,,,,,,,9520.0,,-489.0,0.11,,,,,5187.0,,4117.0,4117.0,,9031.0,,172924.0,135559.0,37365.0,,,37365.0,,8445.0,-3258.0,1070.0,4914.0,4606.0,-489.0,,,,,,,,,,,,,,大甲永和
2230,,,,16536.0,,,,,,,,,,,,,10691.0,,,0.17,,,,,6075.0,,5116.0,5116.0,,10691.0,,97061.0,77018.0,20043.0,,,20043.0,-6.0,3501.0,2574.0,959.0,5575.0,5116.0,,,,,,,,,,,,,,,泰茂
2596,,,,24716.0,,,,,,,,,,,,,124162.0,,,1.72,,,,,124839.0,,124162.0,124162.0,,124162.0,,310868.0,156534.0,154334.0,,,154334.0,,129618.0,-4779.0,677.0,,124162.0,,,,,,,,,,,,,,,綠意開發
2640,,,,76437.0,,,,,,,,,,,,,42760.0,,56.0,1.12,,,,,51640.0,,42816.0,42816.0,,42816.0,,234899.0,108474.0,126425.0,,,126425.0,,49988.0,1652.0,8824.0,,42760.0,56.0,,,,,,,,,,,,,,大車隊
2718,,,,8749.0,,,,,,,,,,,,,,,,0.17,,,,,4572.0,,3823.0,3823.0,,3823.0,,61248.0,49309.0,11939.0,,,11939.0,,3190.0,1382.0,749.0,,,,,,,,,,,,,,,,,晶悅
2719,,,,115455.0,,,,,,,,,,,,,25801.0,,-8.0,0.71,,,,,25793.0,,25793.0,25793.0,,25793.0,,749167.0,611280.0,137887.0,,,137887.0,,22432.0,3361.0,0.0,,25801.0,-8.0,,,,,,,,,,,,,,燦星旅
2724,,,,52667.0,,,,,,,,,,,,,-8169.0,,,-0.54,,,,,-16594.0,,-17124.0,-17124.0,,-8169.0,,188085.0,175401.0,12684.0,,,12684.0,,-39983.0,23389.0,530.0,8955.0,-17124.0,,,,,,,,,,,,,,,富驛-KY
2729,,,,211329.0,,,,,,,,,,,,,66586.0,,,2.86,,,,,79810.0,,66481.0,66481.0,,66586.0,,539690.0,252189.0,287501.0,,,287501.0,,76172.0,3638.0,13329.0,105.0,66481.0,,,,,,,,,,,,,,,瓦城泰統
2916,,,,139953.0,,,,,,,,,,,,,275.0,,,-0.05,,,,,-3321.0,,-2602.0,-2602.0,,275.0,,344751.0,213327.0,131424.0,,,131424.0,,-8529.0,5208.0,-719.0,2877.0,-2602.0,,,,,,,,,,,,,,,滿心企業
2924,,,,199640.0,,,,0.0,,,,,,,,,48046.0,,0.0,1.0,,,,,45454.0,,30237.0,30237.0,,48046.0,,380113.0,136962.0,243151.0,,,243151.0,,43511.0,1943.0,15217.0,17809.0,30237.0,0.0,,,,,,,,,,,,,,東凌-KY
2926,,,,248963.0,,,,,,,,,,,,,83517.0,,,1.89,,,,,101259.0,,83083.0,83083.0,,83517.0,,821800.0,481883.0,339917.0,,,339917.0,,90954.0,10305.0,18176.0,434.0,83083.0,,,,,,,,,,,,,,,誠品生活
3064,,,,90524.0,,,,,,,,,,,,,-55549.0,,-8.0,-0.86,,,,,-63950.0,,-61984.0,-61984.0,,-55557.0,,71241.0,51985.0,19256.0,,,19256.0,,-71268.0,7318.0,-1966.0,6427.0,-61970.0,-14.0,,,,,,,,,,,,,,泰偉電子
3066,,,,39832.0,,,,,,,,,,,,,-34415.0,,,-0.28,,,,,-41746.0,,-41746.0,-41746.0,,-34415.0,,126937.0,120224.0,6713.0,,,6713.0,,-33119.0,-8627.0,,7331.0,-41746.0,,,,,,,,,,,,,,,李洲科技
3067,,,,22322.0,,,,,,,,,,,,,3886.0,,0.0,-0.12,,,,,-3481.0,,-3488.0,-3488.0,,3886.0,,102109.0,82574.0,19535.0,,,19535.0,,-2787.0,-694.0,7.0,7374.0,-3488.0,0.0,,,,,,,,,,,,,,全域
3071,,,,115582.0,,,,-16.0,,,,,,,,,2363.0,,25.0,-0.2,,,,,-29054.0,,-35452.0,-35468.0,,2388.0,,614066.0,534821.0,79245.0,,,79245.0,,-36337.0,7283.0,6398.0,37856.0,-35493.0,25.0,,,,,,,,,,,,,,協禧電機
3073,,,,18548.0,,,,,,,,,,,,,-5732.0,,,-0.12,,,,,-9086.0,,-6979.0,-6979.0,,-5732.0,,45818.0,41148.0,4670.0,,,4670.0,,-13878.0,4792.0,-2107.0,1247.0,-6979.0,,,,,,,,,,,,,,,凱柏實業
3078,,,,111017.0,,,,,,,,,,,,,100216.0,,,0.27,,,,,79407.0,,60362.0,60362.0,,100216.0,,1021473.0,876449.0,145024.0,,,145024.0,,34007.0,45400.0,19045.0,39854.0,60362.0,,,,,,,,,,,,,,,僑威科技
3083,,,,180909.0,,,,,,,,,,,,,16078.0,,,0.15,,,,,17548.0,,12766.0,12766.0,,16078.0,,202225.0,10100.0,192125.0,,,192125.0,,11216.0,6332.0,4782.0,3312.0,12766.0,,,,,,,,,,,,,,,中華網龍
3085,,,,35142.0,,,,,,,,,,,,,-8312.0,,2744.0,-0.09,,,,,-6250.0,,-6831.0,-6831.0,,-5568.0,,114806.0,71697.0,43109.0,,,43109.0,,7967.0,-14217.0,581.0,1263.0,-9575.0,2744.0,,,,,,,,,,,,,,新零售
3086,,,,88892.0,,,,,,,,,,,,,4863.0,,-3900.0,-0.07,,,,,-9320.0,,-9337.0,-9337.0,,963.0,,187934.0,111519.0,76415.0,,,76415.0,,-12477.0,3157.0,17.0,10300.0,-5437.0,-3900.0,,,,,,,,,,,,,,華義國際
3088,,,,223090.0,,,,,,,,,,,,,76060.0,,2755.0,0.88,,,,,93892.0,,70450.0,70450.0,,78815.0,,809989.0,508797.0,301192.0,,,301192.0,,78102.0,15790.0,23442.0,8365.0,67695.0,2755.0,,,,,,,,,,,,,,艾訊
3089,,,,14843.0,,,,,,,,,,,,,1727.0,,,-0.06,,,,,-2859.0,,-3130.0,-3130.0,,1727.0,,71102.0,62873.0,8229.0,,,8229.0,,-6614.0,3755.0,271.0,4857.0,-3130.0,,,,,,,,,,,,,,,元炬
3092,,,,55400.0,,,,,,,,,,,,,13889.0,,,-0.08,,,,,-4024.0,,-4763.0,-4763.0,,13889.0,,406644.0,356407.0,50237.0,,,50237.0,4319.0,-844.0,-3180.0,739.0,18652.0,-4763.0,,,,,,,,,,,,,,,鴻碩
3093,,,,66340.0,,,,,,,,,,,,,24541.0,,2631.0,0.51,,,,,25562.0,,19803.0,19803.0,,27172.0,,225054.0,140983.0,84071.0,,,84071.0,,17731.0,7831.0,5759.0,7369.0,18364.0,1439.0,,,,,,,,,,,,,,港建
3095,,,,196831.0,,,,0.0,,,,,,,,,-140076.0,,-2406.0,-0.94,,,,,-205897.0,,-212086.0,-212086.0,,-142482.0,,1009942.0,984281.0,25661.0,,,25661.0,,-171170.0,-34727.0,6189.0,69604.0,-204496.0,-7590.0,,,,,,,,,,,,,,及成
3105,,,,300142.0,,,,,,,,,,,,,906051.0,,,1.04,,,,,984846.0,,789991.0,789991.0,,906051.0,,2848050.0,1931989.0,916061.0,,,916061.0,,615919.0,368927.0,194855.0,116060.0,789991.0,,,,,,,,,,,,,,,穩懋
3114,,,,39707.0,,,,,,,,,,,,,40688.0,,,0.32,,,,,17327.0,,15831.0,15831.0,,40688.0,,431852.0,381807.0,50045.0,,,50045.0,,10338.0,6989.0,1496.0,24857.0,15831.0,,,,,,,,,,,,,,,好德科技
3115,,,,14956.0,,,,,,,,,,,,,5333.0,,,0.03,,,,,1362.0,,1121.0,1121.0,,5333.0,,137655.0,123594.0,14061.0,,,14061.0,,-895.0,2257.0,241.0,4212.0,1121.0,0.0,,,,,,,,,,,,,,寶島極
3118,,,,27707.0,,,,,,,,,,,,,,,,0.44,,,,,17077.0,,14345.0,14345.0,,14345.0,,118624.0,74172.0,44452.0,,,44452.0,,16745.0,332.0,2732.0,,,,,,,,,,,,,,,,,進階生物
3128,,,,33436.0,,,,,,,,,,,,,1014.0,,359.0,0.03,,,,,5495.0,,1104.0,1104.0,,1373.0,,231238.0,199554.0,31684.0,,,31684.0,,-1752.0,7247.0,4391.0,269.0,843.0,261.0,,,,,,,,,,,,,,昇銳電子
3131,,,,96299.0,,,,,,,,,,,,,121830.0,,,5.1,,,,,152367.0,,124250.0,124250.0,,121830.0,,530239.0,287941.0,242298.0,,,242298.0,,145999.0,6368.0,28117.0,-2420.0,124250.0,,,,,,,,,,,,,,,弘塑科技
3141,,,,79059.0,,,,,,,,,,,,,16905.0,,,0.17,,,,,17652.0,,14864.0,14864.0,,16905.0,,210557.0,118600.0,91957.0,,,91957.0,,12898.0,4754.0,2788.0,2041.0,14864.0,,,,,,,,,,,,,,,晶宏
3144,,,,40668.0,,,,,,,,,,,,,52062.0,,1782.0,0.47,,,,,48637.0,,43798.0,43798.0,,53844.0,,325641.0,243979.0,81662.0,,,81662.0,,40994.0,7643.0,4839.0,10046.0,43155.0,643.0,,,,,,,,,,,,,,新揚科
3152,,,,39862.0,,,,,,,,,,,,,,,,1.4,,,,,105166.0,,96753.0,96753.0,,96753.0,,287295.0,155093.0,132202.0,,,132202.0,,92340.0,12826.0,8413.0,,,,,,,,,,,,,,,,,璟德電子
3162,,,,36385.0,,,,,,,,,,,,,-7958.0,,0.0,-0.42,,,,,-28753.0,,-23495.0,-23495.0,,-7958.0,,169549.0,159780.0,9769.0,,,9769.0,,-26616.0,-2137.0,-5258.0,15537.0,-23495.0,0.0,,,,,,,,,,,,,,精確實業
3163,,,,47997.0,,,,,,,,,,,,,64167.0,,-496.0,0.72,,,,,45391.0,,48397.0,48397.0,,63671.0,,399638.0,314513.0,85125.0,,,85125.0,,37128.0,8263.0,-3006.0,15274.0,49003.0,-606.0,,,,,,,,,,,,,,波若威
3169,,,,36964.0,,,,,,,,,,,,,,,,0.38,,,,,21108.0,,19288.0,19288.0,,23624.0,,131848.0,76066.0,55782.0,,,55782.0,,18818.0,2290.0,1820.0,4336.0,,,,,,,,,,,,,,,,亞信電子
3171,,,,27303.0,,,,,,,,,,,,,43572.0,,,0.86,,,,,42341.0,,42341.0,42341.0,,43572.0,,127239.0,107798.0,19441.0,,,19441.0,,-7862.0,50203.0,,1231.0,42341.0,,,,,,,,,,,,,,,新洲全球
3176,,,,88699.0,,,,,,,,,,,,,-32501.0,,-4534.0,-0.28,,,,,-54301.0,,-40999.0,-40999.0,,-37035.0,,25170.0,15546.0,9624.0,,,9624.0,,-79075.0,24774.0,-13302.0,3964.0,-36465.0,-4534.0,,,,,,,,,,,,,,基亞
3188,,,,28675.0,,,,,,,,,,,,,-4362.0,,,-0.11,,,,,-3917.0,,-4831.0,-4831.0,,-4362.0,,83586.0,64082.0,19504.0,,,19504.0,,-9171.0,5254.0,914.0,469.0,-4831.0,,,,,,,,,,,,,,,鑫龍騰
3191,,,,25048.0,,,,,,,,,,,,,3771.0,,,-0.07,,,,,-2349.0,,-3671.0,-3671.0,,3771.0,,168278.0,151446.0,16832.0,,,16832.0,,-8216.0,5867.0,1322.0,7442.0,-3671.0,,,,,,,,,,,,,,,和進
3202,,,,64512.0,,,,,,,,,,,,,11048.0,,-9645.0,-0.33,,,,,-39292.0,,-33481.0,-33481.0,,1403.0,,433638.0,396344.0,37294.0,,,37294.0,,-27218.0,-12074.0,-5811.0,34884.0,-23665.0,-9816.0,,,,,,,,,,,,,,樺晟電子
3205,,,,24451.0,,,,-24.0,,,,,,,,,-11795.0,,,-0.49,,,,,-11854.0,,-12081.0,-12105.0,,-11795.0,,44828.0,34083.0,10745.0,0.0,0.0,10745.0,0.0,-13706.0,1852.0,227.0,310.0,-12105.0,0.0,,,,,,,,,,,,,,佰研
3206,,,,53146.0,,,,,,,,,,,,,17539.0,,0.0,0.15,,,,,8079.0,,6059.0,6059.0,,17539.0,,257979.0,204833.0,53146.0,,,53146.0,,0.0,8079.0,2020.0,11480.0,6059.0,0.0,,,,,,,,,,,,,,志豐電子
3207,,,,39309.0,,,,0.0,,,,,,,,,-8859.0,,-244.0,-0.51,,,,,-23881.0,,-19852.0,-19852.0,,-9103.0,,230628.0,214995.0,15633.0,,,15633.0,0.0,-23676.0,-205.0,-4029.0,10749.0,-19672.0,-180.0,,,,,,,,,,,,,,耀勝
3211,,,,179484.0,,,,,,,,,,,,,324803.0,,,1.7,,,,,345718.0,,258246.0,258246.0,,324803.0,,6053589.0,5612717.0,440872.0,,,440872.0,,261388.0,84330.0,87472.0,66557.0,258246.0,,,,,,,,,,,,,,,順達科
3213,,,,59071.0,,,,,,,,,,,,,,,,0.63,,,,,44312.0,,36779.0,36779.0,,34898.0,,390754.0,307645.0,83109.0,,,83109.0,,24038.0,20274.0,7533.0,-1881.0,,,,,,,,,,,,,,,,茂訊電腦
3217,,,,65263.0,,,,0.0,,,,,,,,,42012.0,,-2.0,0.25,,,,,25602.0,,20935.0,20935.0,,42010.0,,452887.0,371045.0,81842.0,,,81842.0,,16579.0,9023.0,4667.0,21075.0,20937.0,-2.0,,,,,,,,,,,,,,優群科技
3218,,,,107511.0,,,,,,,,,,,,,7574.0,,,0.11,,,,,8405.0,,6945.0,6945.0,,7574.0,,209419.0,96723.0,112696.0,,,112696.0,,5185.0,3220.0,1460.0,629.0,6945.0,,,,,,,,,,,,,,,大學光
3219,,,,21926.0,,,,,,,,,,,,,-2498.0,,,-0.12,,,,,-2749.0,,-2749.0,-2749.0,,-2498.0,,44626.0,27263.0,17363.0,,,17363.0,,-4563.0,1814.0,0.0,251.0,-2749.0,,,,,,,,,,,,,,,倚強股份
3221,,,,43602.0,,,,,,,,,,,,,26439.0,,18.0,0.14,,,,,14984.0,,11414.0,11414.0,,26457.0,,333150.0,296928.0,36222.0,,,36222.0,,-7380.0,22364.0,3570.0,15043.0,11401.0,13.0,,,,,,,,,,,,,,台灣嘉碩
3224,,,,55817.0,,,,,,,,,,,,,4321.0,,,-0.01,,,,,-932.0,,-404.0,-404.0,,4321.0,,527781.0,474014.0,53767.0,,,53767.0,,-2050.0,1118.0,-528.0,4725.0,-404.0,,,,,,,,,,,,,,,三顧
3226,,,,30922.0,,,,,,,,,,,,,3973.0,,-841.0,0.06,,,,,3012.0,,3012.0,3012.0,,3132.0,,144068.0,113610.0,30458.0,,,30458.0,0.0,-464.0,3476.0,0.0,120.0,3853.0,-841.0,,,,,,,,,,,,,,至寶電
3227,,,,379399.0,,,,,,,,,,,,,14701.0,,-144.0,0.11,,,,,16361.0,,13447.0,13447.0,,14557.0,,910476.0,540605.0,369871.0,,,369871.0,,-9528.0,25889.0,2914.0,1110.0,13591.0,-144.0,,,,,,,,,,,,,,原相
3228,,,,57066.0,,,,,,,,,,,,,,,,-0.16,,,,,-9455.0,,-9455.0,-9455.0,,-9455.0,,67796.0,22966.0,44830.0,,,44830.0,,-12236.0,2781.0,0.0,,,,,,,,,,,,,,,,,金麗科
3230,,,,68476.0,,,,,,,,,,,,,17024.0,,6735.0,-0.24,,,,,-24904.0,,-25906.0,-25906.0,,23759.0,,456239.0,418466.0,37773.0,,,37773.0,1428.0,-29275.0,4371.0,1002.0,49665.0,-26036.0,130.0,,,,,,,,,,,,,,錦明實
3232,,,,22184.0,,,,,,,,,,,,,4168.0,,,0.06,,,,,3427.0,,1940.0,1940.0,,4168.0,,346716.0,316010.0,30706.0,,,30706.0,,8522.0,-5095.0,1487.0,2228.0,1940.0,,,,,,,,,,,,,,,昱捷
3234,,,,62294.0,,,,,,,,,,,,,37897.0,,,0.35,,,,,38101.0,,32250.0,32250.0,,37897.0,,449736.0,352096.0,97640.0,,,97640.0,,35346.0,2755.0,5851.0,5647.0,32250.0,,,,,,,,,,,,,,,光環
3236,,,,49647.0,,,,,,,,,,,,,17881.0,,3050.0,0.0,,,,,3906.0,,716.0,716.0,,20931.0,,343518.0,300776.0,42742.0,,,42742.0,,-6905.0,10811.0,3190.0,20215.0,-196.0,912.0,,,,,,,,,,,,,,千如
3252,,,,10710.0,,,,0.0,,,,,,,,,,,,-0.26,,,,,-5836.0,,-5173.0,-5173.0,,-5173.0,,35420.0,15919.0,19501.0,,,19501.0,,8791.0,-14627.0,-663.0,,,,,,,,,,,,,,,,,海灣
3259,,,,71330.0,,,,,,,,,,,,,-48839.0,,0.0,-0.78,,,,,-48839.0,,-48839.0,-48839.0,,-48839.0,,117086.0,92447.0,24639.0,,,24639.0,,-46691.0,-2148.0,0.0,,-48839.0,0.0,,,,,,,,,,,,,,鑫創科技
3260,,,,517201.0,,,,,,,,,,,,,843569.0,,,3.2,,,,,872900.0,,673495.0,673495.0,,843569.0,,7648759.0,6326072.0,1322687.0,,,1322687.0,,805486.0,67414.0,199405.0,170074.0,673495.0,,,,,,,,,,,,,,,威剛科技
3264,,,,100606.0,,,,,,,,,,,,,140631.0,,,0.29,,,,,153283.0,,128672.0,128672.0,,140631.0,,1107348.0,856131.0,251217.0,,,251217.0,,150611.0,2672.0,24611.0,11959.0,128672.0,,,,,,,,,,,,,,,欣銓科技
3265,,,,24541.0,,,,,,,,,,,,,,,,0.82,,,,,134932.0,,111994.0,111994.0,,111994.0,,281448.0,140211.0,141237.0,,,141237.0,10462.0,127158.0,7774.0,22938.0,,,,,,,,,,,,,,,,,台星科
3268,,,,21608.0,,,,,,,,,,,,,-2620.0,,-21.0,-0.09,,,,,-2766.0,,-2766.0,-2766.0,,-2641.0,,142099.0,127457.0,14642.0,,,14642.0,,-6966.0,4200.0,,125.0,-2745.0,-21.0,,,,,,,,,,,,,,海德威
3276,,,,14290.0,,,,,,,,,,,,,,,,-0.27,,,,,-18530.0,,-18530.0,-18530.0,,-11244.0,,183463.0,170936.0,12527.0,,,12527.0,,-1763.0,-16767.0,0.0,7286.0,,,,,,,,,,,,,,,,宇環
3284,,,,29555.0,,,,,,,,,,,,,14892.0,,0.0,0.28,,,,,17596.0,,14647.0,14647.0,,14892.0,,280608.0,235312.0,45296.0,,,45296.0,,15741.0,1855.0,2949.0,245.0,14647.0,0.0,,,,,,,,,,,,,,太普高
3285,,,,41008.0,,,,,,,,,,,,,10454.0,,1376.0,0.11,,,,,7268.0,,6115.0,6115.0,,11830.0,,279365.0,235252.0,44113.0,,,44113.0,,3105.0,4163.0,1153.0,5715.0,5067.0,1048.0,,,,,,,,,,,,,,微端
3287,,,,49876.0,,,,,,,,,,,,,1417.0,,-90.0,0.02,,,,,678.0,,786.0,786.0,,1327.0,,142647.0,99857.0,42790.0,,,42790.0,,-7086.0,7764.0,-108.0,541.0,1012.0,-226.0,,,,,,,,,,,,,,廣寰
3288,,,,44571.0,,,,,,,,,,,,,-13897.0,,-313.0,-0.37,,,,,-17764.0,,-17764.0,-17764.0,,-14210.0,,78940.0,55297.0,23643.0,,,23643.0,,-20928.0,3164.0,,3554.0,-17451.0,-313.0,,,,,,,,,,,,,,點晶科技
3289,,,,106314.0,,,,,,,,,,,,,15072.0,,-9417.0,0.01,,,,,-6631.0,,-9398.0,-9398.0,,5655.0,,346399.0,243040.0,103359.0,,,103359.0,,-2955.0,-3676.0,2767.0,15053.0,564.0,-9962.0,,,,,,,,,,,,,,宜特科技
3290,,,,93584.0,,,,,,,,,,,,,168214.0,,1542.0,1.78,,,,,196831.0,,135747.0,135747.0,,169756.0,,549184.0,488650.0,60534.0,,,60534.0,,-33050.0,229881.0,61084.0,34009.0,134205.0,1542.0,,,,,,,,,,,,,,東浦精密
3293,,,,333921.0,,,,,,,,,,,,,58137.0,,-569.0,0.81,,,,,63396.0,,55070.0,55070.0,,57568.0,,459604.0,76111.0,383493.0,,,383493.0,,49572.0,13824.0,8326.0,2498.0,56062.0,-992.0,,,,,,,,,,,,,,鈊象電子
3294,,,,112558.0,,,,,,,,,,,,,73432.0,,996.0,0.08,,,,,24133.0,,10613.0,10613.0,,74428.0,,1163333.0,1029948.0,133385.0,,,133385.0,,20827.0,3306.0,13520.0,63815.0,9988.0,625.0,,,,,,,,,,,,,,英濟
3297,,,,41743.0,,,,,,,,,,,,,31346.0,,,0.89,,,,,34433.0,,31074.0,31074.0,,31346.0,,204872.0,135810.0,69062.0,,,69062.0,,27319.0,7114.0,3359.0,272.0,31074.0,,,,,,,,,,,,,,,杭特
3303,,,,127534.0,,,,,,,,,,,,,64359.0,,2288.0,0.46,,,,,51696.0,,43588.0,43588.0,,66647.0,,738910.0,572866.0,166044.0,,,166044.0,,38510.0,13186.0,8108.0,23059.0,42520.0,1068.0,,,,,,,,,,,,,,岱稜
3306,,,,49547.0,,,,,,,,,,,,,-8639.0,,0.0,0.11,,,,,6181.0,,5733.0,5733.0,,-8639.0,,273127.0,220739.0,52388.0,,,52388.0,411.0,3252.0,2929.0,448.0,-14372.0,5733.0,0.0,,,,,,,,,,,,,,鼎天國際
3310,,,,14393.0,,,,,,,,,,,,,5741.0,,0.0,0.06,,,,,5271.0,,4962.0,4962.0,,5741.0,,93832.0,73954.0,19878.0,,,19878.0,,5485.0,-214.0,309.0,779.0,4962.0,0.0,,,,,,,,,,,,,,佳穎精密
3313,,,,109576.0,,,,,,,,,,,,,-13189.0,,249.0,-0.13,,,,,-11899.0,,-10759.0,-10759.0,,-12940.0,,527173.0,451254.0,75919.0,,,75919.0,,-33657.0,21758.0,-1140.0,-2181.0,-11008.0,249.0,,,,,,,,,,,,,,斐成
3317,,,,105812.0,,,,,,,,,,,,,6703.0,,-141.0,0.11,,,,,8420.0,,6315.0,6315.0,,6562.0,,593419.0,493429.0,99990.0,,,99990.0,,-5822.0,14242.0,2105.0,247.0,6456.0,-141.0,,,,,,,,,,,,,,尼克森微
3322,,,,82756.0,,,,,,,,,,,,,37169.0,,6371.0,0.23,,,,,25916.0,,25699.0,25699.0,,43540.0,,516781.0,423719.0,93062.0,,,93062.0,,10306.0,15610.0,217.0,17841.0,19328.0,6371.0,,,,,,,,,,,,,,建舜電子
3323,,,,87388.0,,,,,,,,,,,,,10719.0,,0.0,0.02,,,,,4574.0,,1428.0,1428.0,,10719.0,,1250542.0,1168663.0,81879.0,,,81879.0,,-5509.0,10083.0,3146.0,9291.0,1428.0,0.0,,,,,,,,,,,,,,加百裕
3324,,,,121283.0,,,,,,,,,,,,,23453.0,,-315.0,0.03,,,,,5228.0,,993.0,993.0,,23138.0,,954266.0,839355.0,114911.0,,,114911.0,7759.0,1387.0,3841.0,4235.0,22145.0,1650.0,-657.0,,,,,,,,,,,,,,雙鴻科技
3325,,,,35839.0,,,,,,,,,,,,,3240.0,,0.0,-0.45,,,,,-38978.0,,-31346.0,-31346.0,,3240.0,,303364.0,287977.0,15387.0,,,15387.0,,-20452.0,-18526.0,-7632.0,34586.0,-31346.0,0.0,,,,,,,,,,,,,,旭品科技
3332,,,,57473.0,,,,,,,,,,,,,58602.0,,,0.8,,,,,43736.0,,38611.0,38611.0,,58602.0,,272309.0,180758.0,91551.0,,,91551.0,,34078.0,9658.0,5125.0,19991.0,38611.0,,,,,,,,,,,,,,,幸康
3339,,,,55661.0,,,,,,,,,,,,,-208563.0,,130.0,-0.76,,,,,-208563.0,,-208563.0,-208563.0,,-208433.0,,425810.0,567756.0,-141946.0,,,-141946.0,,-197607.0,-10956.0,0.0,130.0,-208563.0,0.0,,,,,,,,,,,,,,泰谷光電
3354,,,,52910.0,,,,,,,,,,,,,26513.0,,0.0,0.1,,,,,9322.0,,8234.0,8234.0,,26513.0,,215924.0,164653.0,51271.0,,,51271.0,,-1639.0,10961.0,1088.0,18279.0,8234.0,0.0,,,,,,,,,,,,,,律勝科技
3360,,,,67554.0,,,,0.0,,,,,,,,,-6074.0,,0.0,-0.16,,,,,-8072.0,,-8262.0,-8262.0,,-6074.0,,1727516.0,1664315.0,63201.0,,,63201.0,0.0,-4353.0,-3719.0,190.0,2188.0,-8262.0,0.0,,,,,,,,,,,,,,尚立
3362,,,,51956.0,,,,,,,,,,,,,11892.0,,0.0,0.13,,,,,12028.0,,10469.0,10469.0,,11892.0,,216102.0,167300.0,48802.0,,,48802.0,,-3154.0,15182.0,1559.0,1423.0,10469.0,0.0,,,,,,,,,,,,,,先進光電
3363,,,,50792.0,,,,,,,,,,,,,21579.0,,,0.25,,,,,18085.0,,14734.0,14734.0,,21579.0,,232782.0,173292.0,59490.0,,,59490.0,,8698.0,9387.0,3351.0,6845.0,14734.0,0.0,,,,,,,,,,,,,,上詮
3372,,,,43184.0,,,,,,,,,,,,,-44612.0,,,-0.15,,,,,-44599.0,,-44612.0,-44612.0,,-44612.0,,636081.0,642452.0,-6371.0,,,-6371.0,,-49555.0,4956.0,13.0,,-44612.0,,,,,,,,,,,,,,,典範
