公司代號,營業收入(百萬元),毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入),年份,季度,公司名稱
2363,77.76,23.09,-89.52,-109.67,-109.67,103,1,矽統科技
2364,188.37,12.26,-39.59,-31.28,-31.42,103,1,倫飛電腦
2365,1908.19,19.01,1.64,2.42,1.58,103,1,昆盈企業
2367,2696.53,8.49,-4.32,-2.21,-2.2,103,1,燿華
2368,4045.62,7.51,-3.5,-6.3,-5.65,103,1,金像電
2369,1394.73,12.76,3.11,3.86,2.4,103,1,菱生
2371,29466.13,19.09,5.29,3.15,3.0,103,1,大同
2373,2565.72,43.7,7.48,13.28,11.43,103,1,震旦行
2374,5131.47,8.42,-0.58,-4.32,-4.04,103,1,佳能
2375,412.29,19.3,5.55,12.24,8.37,103,1,智寶
2376,15293.13,19.84,4.48,5.71,4.74,103,1,技嘉
2377,20595.22,14.71,4.93,5.6,4.71,103,1,微星科技
2379,7325.51,43.86,10.78,12.45,11.19,103,1,瑞昱
2380,671.05,27.38,-5.54,-1.74,-1.92,103,1,虹光精密
2382,215869.72,4.05,1.34,2.85,2.25,103,1,廣達
2383,4189.6,15.8,7.18,7.0,5.95,103,1,台光電子
2385,16956.52,14.87,4.47,5.38,4.4,103,1,群光電子
2387,3310.36,11.43,3.44,2.46,1.99,103,1,精元電腦
2388,1685.86,28.71,-10.72,-24.05,-25.05,103,1,威盛電子
2390,244.74,29.86,-8.0,-7.03,-8.79,103,1,云辰
2392,23783.42,9.61,1.19,1.29,1.02,103,1,正崴
2393,6253.67,25.65,7.78,8.46,6.63,103,1,億光電子
2395,8146.55,41.48,16.76,17.61,14.19,103,1,研華
2397,652.08,31.02,12.32,13.98,11.66,103,1,友通資訊
2399,1253.12,10.39,2.41,5.42,4.54,103,1,映泰
2401,1706.54,39.12,-5.86,0.34,0.02,103,1,凌陽科技
2402,2782.33,15.67,9.97,9.52,7.4,103,1,毅嘉科技
2404,1389.27,23.22,13.86,16.74,14.1,103,1,漢唐
2405,2126.06,16.62,1.82,-5.38,-5.31,103,1,浩鑫
2406,3120.35,14.04,8.34,15.05,13.37,103,1,國碩科技
2408,11691.51,39.86,33.84,58.3,51.92,103,1,南亞科
2409,93801.65,7.35,0.7,0.32,0.18,103,1,友達
2412,55049.91,36.42,21.61,22.42,18.87,103,1,中華電
2413,1042.91,14.98,0.01,1.28,0.11,103,1,環科
2414,3391.98,9.94,2.15,2.18,1.96,103,1,精技電腦
2415,502.51,23.41,9.23,8.43,6.12,103,1,錩新
2417,239.41,40.46,-16.8,-8.86,-9.29,103,1,圓剛
2419,1496.87,25.08,4.02,4.62,4.21,103,1,仲琦
2420,864.39,33.46,14.89,18.8,15.4,103,1,新巨
2421,2017.14,19.9,2.42,3.97,3.15,103,1,建準電機
2423,474.24,47.81,6.46,11.9,8.15,103,1,固緯
2424,11.14,47.68,-16.14,37.8,-121.98,103,1,隴華電子
2425,1946.27,5.72,4.57,5.23,5.23,103,1,承啟
2426,1295.09,11.92,5.98,6.63,6.63,103,1,鼎元
2427,400.95,33.45,-0.58,1.41,0.86,103,1,三商電腦
2428,1005.01,27.82,16.52,19.77,15.29,103,1,興勤電子
2429,198.09,-5.72,-13.09,-13.75,-13.75,103,1,銘旺科
2430,6779.15,17.24,2.71,2.86,2.31,103,1,燦坤實業
2431,847.35,11.23,0.55,2.34,2.09,103,1,聯昌電子
2433,536.57,45.94,17.46,15.42,12.69,103,1,互盛電
2434,63.74,-58.01,-152.23,503.48,503.48,103,1,統懋
2436,405.42,23.29,-2.3,13.96,13.55,103,1,偉詮電
2438,7.17,-40.13,-129.17,-132.46,-110.76,103,1,翔耀實業
2439,2662.58,22.78,11.3,12.69,10.69,103,1,美律
2440,631.61,7.46,-0.1,-2.11,-2.47,103,1,太空梭
2441,2434.25,26.76,23.18,24.12,21.26,103,1,超豐電子
2442,208.18,22.64,-1.9,14.53,12.69,103,1,新美齊
2443,94.82,26.22,-16.34,-8.68,-7.26,103,1,新利虹
2444,349.78,16.84,4.11,6.56,6.56,103,1,兆勁
2448,6240.74,15.22,5.11,-15.18,-13.66,103,1,晶電
2449,3529.56,27.25,14.52,14.95,12.21,103,1,京元電子
2450,10555.84,13.62,1.25,2.01,1.73,103,1,神腦
2451,6794.61,19.53,13.36,15.04,13.26,103,1,創見資訊
2453,900.8,21.74,0.58,1.19,0.99,103,1,凌群
2454,46005.0,48.31,23.5,25.0,22.04,103,1,聯發科
2455,376.1,31.95,20.18,22.68,19.78,103,1,全新
2456,905.89,21.7,10.05,8.36,5.85,103,1,奇力新
2457,2776.84,14.1,-0.45,0.96,0.21,103,1,飛宏科技
2458,1705.59,45.94,18.08,21.06,17.28,103,1,義隆
2459,2127.44,11.45,4.29,6.02,4.65,103,1,敦吉
2460,852.93,6.17,-4.36,-4.0,-2.94,103,1,建通精密
2461,989.53,25.75,5.16,6.39,5.23,103,1,光群雷射
2462,953.2,13.39,2.93,8.37,7.04,103,1,良得電
2464,1527.96,15.81,5.54,6.34,5.46,103,1,盟立
2465,539.13,14.96,-6.0,-6.03,-6.04,103,1,麗臺科技
2466,230.62,10.13,-15.55,-8.2,-10.69,103,1,冠西電
2467,854.52,35.05,8.41,7.71,6.02,103,1,志聖工業
2468,407.12,11.06,1.59,2.37,1.94,103,1,華經
2471,143.15,25.32,-4.6,9.66,8.89,103,1,資通
2472,1365.45,21.97,9.61,10.63,8.02,103,1,立隆電子
2474,10415.87,41.32,30.8,37.05,28.68,103,1,可成科技
2476,1127.61,27.77,10.69,13.22,9.37,103,1,鉅祥
2477,790.96,11.29,-4.13,-0.53,-0.45,103,1,美隆電
2478,906.68,12.63,1.56,6.13,4.8,103,1,大毅
2480,861.57,30.49,7.31,7.97,6.74,103,1,敦陽科技
2481,3787.36,17.2,3.95,1.25,0.24,103,1,強茂
2482,138.66,43.6,-7.83,-2.7,-2.27,103,1,連宇
2483,376.7,20.97,3.19,10.87,10.23,103,1,百容
2484,582.67,19.54,6.08,8.67,6.33,103,1,希華
2485,1795.25,18.17,4.27,11.71,9.88,103,1,兆赫電子
2486,1566.47,9.54,0.68,3.66,3.13,103,1,一詮精密
2488,435.85,23.63,9.71,11.2,9.55,103,1,漢平
2489,5734.97,10.99,0.95,7.07,6.06,103,1,瑞軒
2491,183.39,10.26,-16.95,59.85,59.47,103,1,吉祥全
2492,3209.27,11.43,-0.64,-0.27,-0.58,103,1,華新科
2493,528.34,30.87,15.54,20.39,17.02,103,1,揚博科技
2495,368.36,46.18,0.89,6.31,5.21,103,1,普安
2496,33.57,-13.04,-44.95,-37.39,-37.39,103,1,卓越成功
2497,952.35,33.18,18.19,19.55,14.89,103,1,怡利電子
2498,33120.84,21.03,-6.18,-5.68,-5.68,103,1,宏達電
2499,1911.08,20.31,5.67,9.36,8.6,103,1,東貝光電
2501,1051.34,17.93,-9.03,-11.39,-10.74,103,1,國建
2504,7719.37,10.02,3.08,2.26,1.92,103,1,國產
2505,749.88,30.43,16.82,13.31,12.3,103,1,國揚實業
2506,481.85,51.9,9.1,5.24,4.11,103,1,太設
2509,9.61,36.5,-346.85,-260.23,-260.81,103,1,全坤建
2511,2526.64,34.21,5.25,9.66,8.48,103,1,太子
2515,3043.29,7.33,1.41,1.78,1.37,103,1,中工
2516,2707.97,5.06,3.22,3.54,2.89,103,1,新建
2520,4965.16,36.64,29.65,28.36,25.25,103,1,冠德
2524,400.5,51.88,34.63,31.18,28.14,103,1,京城
2527,185.97,32.37,8.67,8.51,5.05,103,1,宏璟
2528,195.93,30.25,20.48,20.74,19.16,103,1,皇普建設
2530,2.77,21.28,-1294.8,-1216.76,-1216.98,103,1,華建
2534,7.75,65.13,-1037.57,-1509.58,-1562.16,103,1,宏盛
2535,3063.78,6.48,3.27,3.96,3.21,103,1,達工
2536,1348.68,37.2,33.9,30.49,27.55,103,1,宏普建設
2537,357.43,39.51,30.5,27.38,27.38,103,1,聯上開發
2538,163.72,54.26,34.56,33.65,33.57,103,1,基泰建設
2539,159.74,31.65,12.43,11.56,10.68,103,1,櫻花建設
2540,198.61,4.4,-20.65,-21.86,-21.86,103,1,愛山林
2542,2920.79,37.77,25.92,23.92,22.74,103,1,興富發
2543,908.48,4.68,1.55,2.72,2.27,103,1,皇昌營造
2545,87.17,51.49,-118.0,-192.31,-197.26,103,1,皇翔
2546,1640.36,8.33,5.83,5.67,4.64,103,1,根基
2547,735.63,57.34,4.2,-1.62,-4.9,103,1,日勝
2548,392.83,29.96,-7.97,-9.73,-16.34,103,1,華固建設
2597,3066.67,13.28,8.43,8.47,7.31,103,1,潤弘精密
2601,2275.27,76.74,22.17,26.0,18.46,103,1,益航
2603,34320.71,-0.51,-4.03,-5.56,-5.61,103,1,長榮海運
2605,1274.47,40.52,36.67,34.32,33.94,103,1,新興
2606,2116.36,18.45,14.96,17.38,17.03,103,1,裕民
2607,1471.6,12.34,8.38,9.71,8.0,103,1,榮運
2608,1890.57,19.27,13.43,13.54,11.26,103,1,嘉里大榮
2609,28241.44,0.35,-3.64,-5.26,-5.46,103,1,陽明海運
2610,35246.87,4.75,-2.48,-7.13,-7.67,103,1,華航
2611,332.87,20.36,-3.62,0.43,-0.02,103,1,志信
2612,846.11,26.44,16.3,8.83,7.73,103,1,中航
2613,622.69,6.18,2.0,1.26,0.98,103,1,中櫃
2614,3128.45,-0.28,-30.06,-47.48,-48.07,103,1,東森
2615,14754.39,9.27,3.14,5.18,4.45,103,1,萬海
2616,4876.55,5.72,0.59,1.0,0.81,103,1,山隆通運
2617,705.94,19.04,14.46,15.72,13.18,103,1,台航
2618,30392.1,6.89,-0.56,-2.07,-2.57,103,1,長榮航空
2636,2050.32,17.04,1.07,1.15,0.65,103,1,台驊投控
2637,2130.89,20.07,18.31,27.02,27.01,103,1,慧洋-KY
2642,645.76,22.1,7.67,8.0,6.62,103,1,宅配通
2701,89.04,49.15,41.55,64.71,53.69,103,1,萬企
2702,172.61,76.61,14.75,12.64,7.52,103,1,華園
2704,894.35,42.05,16.74,16.0,13.45,103,1,國賓
2705,614.48,42.78,-3.26,-5.78,-5.71,103,1,六福
2706,89.87,67.74,58.44,93.07,77.19,103,1,第一店
2707,1496.61,39.76,23.39,24.03,19.79,103,1,晶華酒店
2712,113.83,29.91,5.93,5.44,4.53,103,1,遠雄來
2722,121.49,48.44,12.79,13.2,10.96,103,1,夏都
2723,4218.79,57.17,6.72,7.08,4.4,103,1,美食-KY
2727,4305.46,52.47,10.19,10.34,7.92,103,1,王品
2731,3425.93,15.6,2.0,2.86,2.4,103,1,雄獅旅遊
2816,1365.69,37.89,13.74,14.12,14.12,103,1,旺旺保險
2823,51548.63,4.6,3.09,3.1,3.02,103,1,中壽
2832,1020.95,46.86,24.15,24.14,20.79,103,1,台產
2841,169.88,90.57,13.55,4.82,5.73,103,1,台灣土地
2850,2805.45,34.18,12.64,12.65,10.87,103,1,新產
2851,4116.4,8.82,6.37,6.37,5.44,103,1,中再保
2852,1150.11,35.36,13.3,13.3,9.9,103,1,第一保
2867,43878.64,1.32,-1.16,-1.19,-1.43,103,1,三商美邦
2901,33.29,86.07,16.4,21.87,18.15,103,1,欣欣大眾
2903,11080.2,51.0,7.18,6.95,4.53,103,1,遠百
2904,134.41,40.89,28.3,33.71,30.11,103,1,匯僑
2906,1561.73,22.81,3.45,2.19,1.25,103,1,高林實
2908,9052.49,29.64,3.7,3.57,3.06,103,1,特力
2910,249.15,54.79,28.01,26.31,23.28,103,1,統領
2911,2410.62,47.33,-2.8,-4.01,-2.07,103,1,麗嬰房
2912,49787.54,31.6,4.7,7.46,6.44,103,1,統一超
2913,423.99,33.73,17.77,37.41,40.26,103,1,台灣農林
2915,2703.3,53.58,38.55,59.55,57.55,103,1,潤泰全球
2923,1375.39,56.42,47.22,31.09,19.86,103,1,鼎固-KY
2929,872.36,41.4,28.08,28.59,18.84,103,1,淘帝-KY
3002,169.57,28.01,9.19,22.92,20.08,103,1,歐格電子
3003,729.22,29.1,15.37,18.76,14.96,103,1,健和興
3004,348.16,37.56,20.93,21.39,17.17,103,1,豐達科技
3005,3424.41,19.63,2.31,2.63,1.35,103,1,神基科技
3006,2020.02,21.78,9.3,14.34,12.59,103,1,晶豪科技
3008,6858.27,55.61,46.85,51.43,43.74,103,1,大立光
3010,8870.92,8.93,3.22,4.12,3.41,103,1,華立
3011,560.88,8.78,-3.65,-2.03,-1.92,103,1,今皓
3013,711.64,12.18,2.31,5.48,4.55,103,1,晟銘電子
3014,840.71,46.31,14.16,14.27,11.64,103,1,聯陽
3015,3488.55,13.26,0.45,3.75,2.59,103,1,全漢
3016,197.49,12.98,0.76,10.62,10.33,103,1,嘉晶
3017,5598.42,10.49,1.22,1.66,1.1,103,1,奇鋐科技
3018,264.26,9.33,1.99,1.66,1.44,103,1,同開科技
3019,4147.38,11.18,-3.43,-1.95,-2.67,103,1,亞洲光學
3021,366.72,26.7,5.05,5.96,5.96,103,1,鴻名企業
3022,1253.86,31.9,6.2,32.92,29.67,103,1,威強電
3023,2741.17,21.77,8.05,10.03,7.16,103,1,信邦電子
3024,1071.78,12.14,-9.96,-8.23,-9.08,103,1,憶聲電子
3025,110.52,55.56,3.38,6.52,5.56,103,1,星通
3026,3848.43,12.72,5.1,5.23,4.43,103,1,禾伸堂
3027,282.66,24.4,-2.65,5.01,3.07,103,1,盛達電業
3028,6943.0,5.08,1.62,1.65,1.4,103,1,增你強
3029,1059.54,8.36,1.28,1.94,1.67,103,1,零壹科技
3030,647.67,51.56,11.06,15.21,14.06,103,1,德律科技
3031,561.63,16.1,-3.98,-0.21,-0.62,103,1,佰鴻工業
3032,837.06,22.4,9.07,8.88,6.76,103,1,偉訓科技
3033,9673.92,5.97,1.91,1.72,1.4,103,1,威健
3034,10593.17,28.04,13.11,13.64,11.96,103,1,聯詠
3035,1439.88,52.1,13.79,14.01,11.56,103,1,智原
3036,23007.78,5.91,2.14,1.77,1.47,103,1,文曄科技
3037,13555.52,9.16,0.68,0.62,0.42,103,1,欣興電子
3038,1129.34,12.66,3.69,4.9,3.93,103,1,全台
3040,54.45,58.92,12.99,18.17,9.2,103,1,遠見
3041,1108.03,49.6,6.46,8.39,7.47,103,1,揚智
3042,2165.53,23.52,9.89,11.69,10.26,103,1,晶技
3043,344.74,13.86,-16.1,14.42,14.24,103,1,科風
3044,9829.81,14.91,6.3,7.32,5.92,103,1,健鼎科技
3045,27726.47,35.11,18.43,18.32,15.06,103,1,台灣大
3046,281.59,31.49,-20.95,-17.23,-17.21,103,1,建碁
3047,1538.95,26.1,1.07,5.18,3.96,103,1,訊舟科技
3048,10256.64,4.18,1.09,0.62,0.51,103,1,益登
3049,852.98,35.8,30.88,22.13,35.19,103,1,和鑫
3050,222.46,26.63,1.52,6.23,6.03,103,1,鈺德科技
3051,628.33,21.82,6.72,1.07,-0.56,103,1,力特光電
3052,1056.22,22.3,14.76,14.77,14.69,103,1,夆典
3054,741.84,7.94,2.38,3.83,3.92,103,1,立萬利
3055,721.87,22.65,5.47,7.27,6.08,103,1,蔚華科技
3056,158.38,42.68,13.54,13.35,9.82,103,1,總太地產
3057,884.61,43.1,8.33,10.56,9.45,103,1,喬鼎資訊
3058,1266.86,17.38,2.59,2.92,2.27,103,1,立德電子
3059,3804.26,8.12,0.53,2.58,2.15,103,1,華晶科技
3060,1664.47,22.04,11.93,13.08,8.54,103,1,銘異
3062,3826.76,5.7,0.25,0.68,0.53,103,1,建漢科技
3090,1866.1,14.41,4.57,5.72,4.82,103,1,日電貿
3094,75.88,70.3,19.9,31.86,27.14,103,1,聯傑國際
3130,557.9,47.55,11.23,11.71,9.6,103,1,一零四
3149,1733.03,-3.45,-22.1,-24.69,-24.69,103,1,正達國際
3164,118.94,57.83,-3.56,-3.32,-6.42,103,1,景岳生技
3167,475.0,33.44,14.24,15.94,11.51,103,1,大量科技
3189,5796.8,25.57,15.13,15.42,13.29,103,1,景碩科技
3209,5037.01,5.72,1.51,1.71,1.36,103,1,全科
3229,289.08,17.55,5.99,6.96,5.86,103,1,晟鈦
3231,125818.27,5.21,0.17,0.36,0.27,103,1,緯創
3257,220.61,58.51,33.24,37.5,31.84,103,1,虹冠電
3266,4030.16,50.37,44.75,44.44,43.03,103,1,昇陽建設
3296,541.92,9.37,-10.14,-5.69,-5.72,103,1,勝德國際
3305,1383.9,15.2,8.08,9.22,6.88,103,1,昇貿科技
3308,314.65,1.49,-16.92,-21.21,-18.24,103,1,聯德電子
3311,1130.48,7.18,-9.69,-5.77,-4.33,103,1,閎暉
3312,4186.4,3.3,0.47,0.3,0.17,103,1,弘憶國際
3338,564.08,19.62,2.88,5.9,5.45,103,1,泰碩電子
3356,544.53,55.49,28.31,32.18,27.18,103,1,奇偶科技
3376,1784.34,25.92,13.17,17.07,13.49,103,1,新日興
3380,5436.94,13.89,1.26,1.05,0.9,103,1,明泰科技
3383,1088.03,13.11,1.03,3.22,2.2,103,1,新世紀
3406,1965.51,0.49,-20.0,-21.52,-17.83,103,1,玉晶光
3416,327.51,34.88,13.48,15.98,13.86,103,1,融程電訊
3419,694.59,14.82,-3.6,-3.42,-3.45,103,1,譁裕實業
3432,269.58,21.92,-5.38,-4.99,-4.37,103,1,台端
3437,1676.47,18.92,9.62,9.98,8.46,103,1,榮創
3443,1673.27,28.24,9.59,10.0,8.27,103,1,創意電子
3450,1571.44,21.4,14.95,16.43,12.88,103,1,聯鈞
3454,862.59,46.68,14.12,16.05,14.05,103,1,晶睿
3481,89558.9,6.28,1.32,0.18,0.17,103,1,群創光電
3494,564.69,27.8,5.14,5.29,3.32,103,1,誠研科技
3501,1145.01,19.52,4.22,9.42,7.69,103,1,維熹科技
3504,1199.4,23.63,1.36,2.94,1.88,103,1,揚明光學
3515,2670.65,20.85,10.0,10.8,9.42,103,1,華擎
3518,295.99,14.39,-16.9,-20.92,-24.13,103,1,柏騰科技
3528,655.99,16.15,7.22,7.11,5.9,103,1,安馳科技
3532,2738.25,9.97,7.23,7.71,6.18,103,1,台勝科
3533,1934.0,37.15,15.69,18.46,14.86,103,1,嘉澤端子
3535,189.73,28.47,1.24,2.28,1.89,103,1,晶彩科
3536,251.87,0.74,-18.42,-18.16,-18.02,103,1,誠創科技
3545,2611.57,15.49,5.75,6.49,5.63,103,1,敦泰
3550,956.18,15.5,3.15,3.45,2.23,103,1,聯穎
3557,151.14,-16.27,-41.71,-39.36,-39.36,103,1,嘉威
3563,140.5,59.75,29.22,33.54,28.33,103,1,牧德
3576,7277.3,10.87,5.07,5.27,5.28,103,1,聯合再生
3583,547.63,29.74,0.57,2.41,1.0,103,1,辛耘
3588,252.03,36.59,10.3,12.59,10.72,103,1,通嘉
3591,670.4,12.14,-4.44,0.95,0.54,103,1,艾笛森
3593,13.51,-14.42,-227.45,-217.03,-228.21,103,1,力銘
3596,4065.93,16.92,5.75,6.82,5.28,103,1,智易科技
3598,2199.38,15.97,3.35,4.08,3.56,103,1,奕力
3605,911.33,28.64,4.37,8.73,6.83,103,1,宏致
3607,1593.37,7.16,-2.91,0.56,0.17,103,1,谷崧
3617,1112.84,39.51,3.79,7.17,6.18,103,1,碩天科技
3622,1399.94,1.74,-14.59,-15.46,-15.29,103,1,洋華
3638,446.74,51.39,19.52,20.84,16.81,103,1,F-IML
3645,280.86,17.28,3.99,2.81,1.94,103,1,達邁
3653,872.76,23.68,7.86,10.55,9.56,103,1,健策
3661,839.95,24.4,7.57,7.41,6.32,103,1,世芯-KY
3665,1730.17,27.46,9.32,7.41,5.82,103,1,貿聯-KY
3669,414.46,51.18,0.56,1.19,0.88,103,1,圓展
3673,26618.45,10.03,1.09,0.37,0.64,103,1,TPK-KY
3679,828.84,17.88,6.34,10.22,6.93,103,1,新至陞
3682,4173.03,34.9,7.88,9.05,7.62,103,1,亞太電信
3686,433.69,-14.57,-20.65,-23.88,-22.02,103,1,達能
3694,1261.99,12.32,-6.72,-7.31,-7.31,103,1,海華科技
3698,3222.38,12.46,2.18,0.73,0.65,103,1,隆達
3701,3270.47,9.19,-5.17,-11.82,-12.29,103,1,大眾投控
3702,102341.58,4.7,1.87,1.69,1.36,103,1,大聯大
3703,4245.92,7.95,1.65,-2.09,-2.29,103,1,欣陸投控
3704,3870.3,27.35,0.72,2.18,1.32,103,1,合勤控
3705,1343.81,45.58,13.43,17.45,13.55,103,1,永信
3706,8498.81,13.99,-3.41,0.04,-0.45,103,1,神達
4104,1380.19,19.43,5.4,9.26,7.06,103,1,佳醫
4106,581.2,45.48,11.85,13.8,10.43,103,1,雃博
4108,27.59,3.52,-155.64,-142.02,-142.11,103,1,懷特
4119,374.57,34.85,21.28,21.34,16.98,103,1,旭富製藥
4133,108.73,50.36,12.01,15.15,12.63,103,1,亞諾法
4137,721.13,81.86,32.92,34.71,25.34,103,1,麗豐-KY
4141,1969.15,39.63,4.72,7.92,3.82,103,1,龍燈-KY
4142,5.18,-1027.12,-2815.11,-2936.85,-2936.85,103,1,國光生技
4144,506.18,49.94,15.2,33.72,29.17,103,1,康聯-KY
4164,422.47,25.94,13.14,10.81,8.5,103,1,承業醫
4306,4806.33,11.35,3.51,3.23,2.43,103,1,炎洲
4414,636.28,19.86,9.39,9.61,7.77,103,1,如興
4426,321.99,34.64,17.55,18.52,16.01,103,1,利勤實業
4526,1833.42,24.8,6.44,11.9,9.09,103,1,東台
4532,5105.46,16.02,8.44,9.14,6.21,103,1,瑞智精密
4536,1275.11,23.39,3.75,6.37,4.73,103,1,拓凱
4720,464.27,21.3,-0.13,1.42,0.47,103,1,德淵企業
4722,1118.63,10.52,1.86,2.45,2.06,103,1,國精化學
4725,6115.94,1.18,-0.7,-1.0,-0.83,103,1,信昌化
4737,328.26,37.88,3.77,1.57,0.81,103,1,華廣
4739,662.45,7.98,2.79,4.74,3.63,103,1,康普材料
4746,608.79,24.08,7.99,11.03,9.17,103,1,台耀
4755,816.27,7.76,0.09,1.58,1.18,103,1,三福化工
4904,22864.49,41.04,17.95,16.65,13.77,103,1,遠傳
4906,3614.66,11.74,-1.76,1.89,1.37,103,1,正文
4912,616.86,19.72,5.07,5.19,4.63,103,1,聯德控股-KY
4915,11602.65,12.28,4.29,3.85,2.98,103,1,致伸
4916,398.23,14.57,5.42,7.5,5.62,103,1,事欣科
4919,1617.63,42.8,3.15,3.72,2.73,103,1,新唐科技
4927,1644.34,18.96,7.92,7.13,6.5,103,1,泰鼎-KY
4930,3035.61,13.27,0.22,0.39,0.62,103,1,燦星網通
4934,1521.99,13.86,8.05,7.5,7.55,103,1,太極能源
4935,1306.44,23.04,9.01,10.5,10.71,103,1,茂林-KY
4938,218736.85,5.16,2.32,2.04,1.59,103,1,和碩
4942,2321.79,16.09,6.19,8.34,6.81,103,1,嘉彰
4952,473.05,38.22,4.59,5.75,4.97,103,1,凌通科技
4956,355.66,20.94,3.73,3.5,3.29,103,1,光鋐
4958,14845.41,16.02,7.23,7.03,6.14,103,1,臻鼎-KY
4960,3884.76,17.53,13.65,14.63,13.62,103,1,誠美材
4976,368.81,15.68,5.18,5.78,4.85,103,1,佳凌
4977,392.61,25.06,14.21,13.11,12.51,103,1,眾達-KY
4994,373.78,91.11,41.02,42.0,33.14,103,1,傳奇
4999,480.0,32.06,16.25,16.15,14.22,103,1,鑫禾
5007,1770.7,24.73,18.54,19.59,16.33,103,1,三星科技
5203,545.56,84.85,27.39,38.33,31.56,103,1,訊連
5215,420.7,19.2,5.78,8.89,6.37,103,1,科嘉-KY
5225,1070.84,13.98,0.97,1.23,0.71,103,1,東科-KY
5234,774.48,24.86,9.25,9.62,8.39,103,1,達興材料
5243,1932.1,16.82,5.61,5.47,5.33,103,1,乙盛-KY
5259,114.33,-19.6,-30.84,-34.51,-30.33,103,1,奕智博
5264,7572.98,27.06,17.16,17.28,14.81,103,1,鎧勝-KY
5269,361.71,43.01,13.92,15.39,13.24,103,1,祥碩科技
5285,614.73,17.85,8.59,9.08,6.9,103,1,界霖
5305,2424.02,22.92,5.54,8.76,6.5,103,1,敦南科技
5388,4670.76,16.92,4.99,4.74,3.93,103,1,中磊電子
5434,3993.04,12.4,4.95,5.41,4.48,103,1,崇越科技
5469,11385.58,8.24,0.16,0.41,0.11,103,1,瀚宇博德
5471,789.49,42.25,14.57,16.95,14.8,103,1,松翰科技
5484,406.34,33.1,-4.25,-1.98,-1.86,103,1,慧友電子
5515,1322.05,4.88,-3.04,-2.42,-2.32,103,1,建國工程
5519,699.33,22.04,10.37,10.49,10.51,103,1,隆大營建
5521,1383.25,5.87,3.78,1.94,1.37,103,1,工信
5522,4623.57,40.99,32.21,30.64,25.55,103,1,遠雄建設
5525,526.08,30.34,19.58,18.43,14.08,103,1,順天建設
5531,592.76,53.9,0.92,-8.57,-12.09,103,1,鄉林建設
5533,693.28,34.03,25.87,25.31,19.63,103,1,皇鼎建設
5534,52.05,18.68,-38.22,-54.76,-94.95,103,1,長虹
5538,1397.44,15.27,6.7,6.47,4.94,103,1,東明-KY
5607,301.32,52.41,25.91,21.44,21.42,103,1,遠雄港
5608,1065.88,1.26,-4.61,9.95,8.26,103,1,四維航業
5706,513.21,12.65,1.29,3.58,3.01,103,1,鳳凰旅遊
5871,8446.92,56.0,25.96,26.15,19.39,103,1,中租-KY
5906,535.12,42.98,-31.22,-32.91,-33.31,103,1,台南-KY
5907,2030.42,83.45,24.27,25.81,18.1,103,1,大洋-KY
6108,2151.99,12.75,4.72,6.24,4.93,103,1,競國實業
6112,1990.16,8.28,3.06,3.32,2.76,103,1,聚碩
6115,1777.26,15.73,7.0,11.39,9.63,103,1,鎰勝
6116,5624.9,30.09,17.99,19.13,19.13,103,1,彩晶
6117,861.56,20.38,4.61,4.99,3.92,103,1,迎廣科技
6120,3922.35,3.7,-3.25,-3.12,-3.03,103,1,達運
6128,451.61,42.46,19.43,20.91,17.03,103,1,上福全球
6131,138.87,19.1,-24.93,-25.29,-25.29,103,1,悠克國際
6133,289.97,20.34,0.26,5.15,4.11,103,1,金橋科技
6136,190.48,34.52,9.11,10.4,8.7,103,1,富爾特
6139,2596.44,6.96,0.86,1.18,0.84,103,1,亞翔工程
6141,703.36,12.22,-1.53,-2.09,-1.96,103,1,柏承科技
6142,1480.87,7.36,-6.98,-6.17,-5.69,103,1,友勁科技
6152,1909.59,13.9,-2.42,-1.91,-1.81,103,1,百一電子
6153,2906.06,15.49,0.45,2.91,2.33,103,1,嘉聯益
6155,148.74,24.19,6.39,22.71,19.53,103,1,鈞寶
6164,367.52,27.14,5.09,5.63,3.63,103,1,華興電子
6165,97.72,10.8,-36.95,-26.01,-26.91,103,1,捷泰精密
6166,1669.32,43.73,7.56,8.26,6.51,103,1,凌華科技
6168,1191.15,9.37,2.07,4.48,4.34,103,1,宏齊科技
6172,46.1,7.77,-8.16,2.27,1.1,103,1,互億科技
6176,12567.84,13.51,8.21,7.75,6.25,103,1,瑞儀光電
6177,76.32,25.53,-48.43,-48.12,-49.0,103,1,達麗
6183,286.57,39.82,15.85,16.65,13.81,103,1,關貿
6184,213.08,56.71,33.29,34.15,28.17,103,1,大豐電
6189,4548.93,9.07,4.12,4.59,3.94,103,1,豐藝電子
6191,7392.94,7.6,0.28,0.04,-0.23,103,1,精成科技
6192,1399.24,29.58,15.73,15.77,12.79,103,1,巨路國際
6196,3241.06,13.1,4.28,4.38,3.58,103,1,帆宣科技
6197,1047.43,22.16,6.02,10.09,8.0,103,1,佳必琪
6201,863.53,15.75,2.27,2.35,1.72,103,1,亞弘電
6202,884.22,47.1,19.91,21.68,18.75,103,1,盛群
6205,564.08,24.76,8.84,13.73,11.07,103,1,詮欣
6206,993.3,32.43,20.45,22.44,19.72,103,1,飛捷
6209,1045.08,7.39,-2.21,-4.19,-4.26,103,1,今國光學
